,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att,Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,fbref_ID,Win_Loss_Draw,Season,Before_All_Star
194,2019-06-08,Sat,MLS,Regular Season,Home,D 2–2,San Jose,FC Dallas,Y,GK,90,2,2,1,0.0,0,0.2,0,0,0,0,2,5,40.0,28,4,17.9,25.9,4,0.0,25.8,2,0,0.0,0,9.5,Match Report,6904a59a,D,2019,True
195,2019-06-26,Wed,MLS,Regular Season,Home,W 2–0,San Jose,Houston Dynamo,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,1,14,7.1,26,3,53.8,41.7,10,0.0,28.0,4,0,0.0,0,16.0,Match Report,6904a59a,W,2019,True
196,2019-06-29,Sat,MLS,Regular Season,Home,W 3–0,San Jose,LA Galaxy,Y,GK,90,6,0,6,100.0,1,2.0,0,0,0,0,7,23,30.4,29,4,55.2,41.8,11,63.6,49.4,10,2,20.0,0,4.0,Match Report,6904a59a,W,2019,True
197,2019-07-03,Wed,MLS,Regular Season,Away,L 1–3,San Jose,Minnesota Utd,Y,GK,90,4,3,1,25.0,0,2.5,0,0,0,0,3,5,60.0,19,2,21.1,29.6,6,16.7,29.5,6,1,16.7,0,11.0,Match Report,6904a59a,L,2019,True
198,2019-07-06,Sat,MLS,Regular Season,Home,W 1–0,San Jose,Real Salt Lake,Y,GK,90,4,0,4,100.0,1,0.3,0,0,0,0,9,18,50.0,23,3,47.8,40.3,10,70.0,48.1,9,0,0.0,0,13.0,Match Report,6904a59a,W,2019,True
199,2019-07-12,Fri,MLS,Regular Season,Away,W 3–1,San Jose,LA Galaxy,Y,GK,90,1,1,0,0.0,0,0.8,0,0,0,0,4,11,36.4,12,2,58.3,42.2,4,100.0,59.5,3,0,0.0,0,9.0,Match Report,6904a59a,W,2019,True
200,2019-07-20,Sat,MLS,Regular Season,Away,W 3–1,San Jose,Vancouver,Y,GK,90,1,1,0,0.0,0,0.6,0,0,0,0,5,15,33.3,21,1,47.6,41.3,7,71.4,48.9,4,1,25.0,0,10.0,Match Report,6904a59a,W,2019,True
201,2019-07-27,Sat,MLS,Regular Season,Home,W 3–1,San Jose,Colorado Rapids,Y,GK,90,5,1,4,80.0,0,1.8,0,0,0,0,8,18,44.4,29,2,41.4,37.5,7,85.7,52.7,4,0,0.0,0,8.0,Match Report,6904a59a,W,2019,True
202,2019-08-03,Sat,MLS,Regular Season,Home,D 1–1,San Jose,Columbus Crew,Y,GK,90,1,1,0,0.0,0,0.4,0,0,0,0,2,10,20.0,31,2,16.1,29.1,8,62.5,58.6,5,0,0.0,0,12.8,Match Report,6904a59a,D,2019,False
203,2019-08-10,Sat,MLS,Regular Season,Away,L 1–2,San Jose,Colorado Rapids,Y,GK,90,4,2,2,50.0,0,1.5,0,0,0,0,2,6,33.3,18,4,27.8,30.0,8,12.5,33.8,5,0,0.0,0,13.8,Match Report,6904a59a,L,2019,False
204,2019-08-17,Sat,MLS,Regular Season,Away,L 1–2,San Jose,Sporting KC,Y,GK,90,6,2,4,66.7,0,1.8,0,0,0,0,9,22,40.9,22,1,45.5,38.1,15,80.0,55.1,7,0,0.0,0,13.0,Match Report,6904a59a,L,2019,False
205,2019-08-21,Wed,MLS,Regular Season,Away,L 0–4,San Jose,Los Angeles FC,Y,GK,90,10,4,7,70.0,0,4.5,1,1,0,0,9,12,75.0,21,3,52.4,40.3,3,33.3,37.7,1,0,0.0,0,13.5,Match Report,6904a59a,L,2019,False
206,2019-08-24,Sat,MLS,Regular Season,Home,W 3–1,San Jose,Vancouver,Y,GK,90,3,1,2,66.7,0,0.8,0,0,0,0,2,7,28.6,22,3,22.7,27.5,7,28.6,40.1,4,0,0.0,0,14.4,Match Report,6904a59a,W,2019,False
207,2019-08-31,Sat,MLS,Regular Season,Home,W 3–0,San Jose,Orlando City,Y,GK,90,1,0,1,100.0,1,0.3,0,0,0,0,6,10,60.0,24,4,29.2,36.3,6,50.0,38.5,8,0,0.0,0,10.0,Match Report,6904a59a,W,2019,False
208,2019-09-11,Wed,MLS,Regular Season,Away,L 0–1,San Jose,Real Salt Lake,Y,GK,90,6,1,5,83.3,0,0.9,0,0,0,0,6,18,33.3,34,2,38.2,34.0,11,45.5,44.0,6,0,0.0,0,12.8,Match Report,6904a59a,L,2019,False
209,2019-09-14,Sat,MLS,Regular Season,Away,L 1–2,San Jose,NYCFC,Y,GK,90,7,2,5,71.4,0,2.0,0,0,0,0,8,19,42.1,31,6,45.2,38.8,10,50.0,48.0,5,0,0.0,0,11.9,Match Report,6904a59a,L,2019,False
210,2019-09-21,Sat,MLS,Regular Season,Away,L 1–3,San Jose,Atlanta Utd,Y,GK,90,12,3,9,75.0,0,3.6,0,0,0,0,9,30,30.0,28,1,67.9,50.0,13,84.6,57.2,6,0,0.0,0,10.8,Match Report,6904a59a,L,2019,False
211,2019-09-25,Wed,MLS,Regular Season,Home,L 1–2,San Jose,Philadelphia,Y,GK,90,5,2,3,60.0,0,1.7,0,0,0,0,4,11,36.4,24,3,45.8,36.3,5,0.0,30.4,11,1,9.1,0,6.7,Match Report,6904a59a,L,2019,False
212,2019-09-29,Sun,MLS,Regular Season,Home,L 0–1,San Jose,Seattle,Y,GK,90,6,1,5,83.3,0,1.3,0,0,0,0,4,6,66.7,27,7,22.2,32.4,4,0.0,29.0,8,0,0.0,0,14.2,Match Report,6904a59a,L,2019,False
213,2019-10-06,Sun,MLS,Regular Season,Away,L 1–3,San Jose,Portland Timbers,Y,GK,90,7,3,4,57.1,0,2.3,0,0,0,0,10,14,71.4,27,1,40.7,34.3,11,27.3,33.6,10,0,0.0,0,12.3,Match Report,6904a59a,L,2019,False
214,2019-07-17,Wed,MLS,Regular Season,Away,L 0–5,Houston Dynamo,Atlanta Utd,Y,GK,90,8,5,3,37.5,0,4.2,0,0,0,0,5,32,15.6,27,3,74.1,50.8,13,92.3,67.5,16,3,18.8,0,10.3,Match Report,8a37dd84,L,2019,True
215,2019-07-20,Sat,MLS,Regular Season,Away,W 3–1,Houston Dynamo,Toronto FC,Y,GK,90,4,1,3,75.0,0,1.0,0,0,0,0,4,18,22.2,17,4,58.8,50.2,10,80.0,63.5,21,4,19.0,0,8.5,Match Report,8a37dd84,W,2019,True
216,2019-07-27,Sat,MLS,Regular Season,Home,L 0–1,Houston Dynamo,Seattle,Y,GK,90,1,1,0,0.0,0,0.7,0,0,0,0,2,7,28.6,23,7,26.1,33.1,7,14.3,24.1,6,1,16.7,1,17.1,Match Report,8a37dd84,L,2019,True
217,2019-08-03,Sat,MLS,Regular Season,Home,L 0–1,Houston Dynamo,Chicago Fire,Y,GK,90,2,1,1,50.0,0,0.5,0,0,0,0,6,15,40.0,23,5,43.5,36.6,9,55.6,51.2,6,1,16.7,4,21.9,Match Report,8a37dd84,L,2019,False
218,2019-08-08,Thu,MLS,Regular Season,Away,L 2–3,Houston Dynamo,NYCFC,Y,GK,90,9,3,6,66.7,0,2.2,0,0,0,0,6,30,20.0,19,1,84.2,64.3,14,100.0,71.9,13,0,0.0,0,10.1,Match Report,8a37dd84,L,2019,False
219,2019-09-29,Sun,MLS,Regular Season,Away,L 1–2,Houston Dynamo,Real Salt Lake,Y,GK,90,4,2,2,50.0,0,0.6,0,0,0,0,9,21,42.9,22,3,63.6,45.0,10,70.0,50.8,7,0,0.0,2,19.5,Match Report,8a37dd84,L,2019,False
220,2019-10-06,Sun,MLS,Regular Season,Home,W 4–2,Houston Dynamo,LA Galaxy,Y,GK,90,6,2,4,66.7,0,2.9,0,0,0,0,7,18,38.9,21,6,52.4,40.2,11,63.6,50.6,8,0,0.0,0,7.6,Match Report,8a37dd84,W,2019,False
221,2019-10-06,Sun,MLS,Regular Season,Away,L 0–6,Sporting KC,FC Dallas,Y,GK,90,9,6,3,33.3,0,4.1,0,0,0,0,5,15,33.3,22,5,45.5,42.8,6,83.3,53.8,8,0,0.0,1,13.6,Match Report,bf8e9c98,L,2019,False
222,2019-09-29,Sun,MLS,Regular Season,Home,D 1–1,Montreal Impact,Atlanta Utd,Y,GK,90,6,1,5,83.3,0,1.1,0,0,0,0,2,13,15.4,14,2,50.0,39.9,7,85.7,65.0,0,0,,0,11.7,Match Report,0d5c0218,D,2019,False
223,2019-10-06,Sun,MLS,Regular Season,Home,W 3–0,Montreal Impact,NY Red Bulls,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,4,17,23.5,27,7,40.7,36.8,8,75.0,51.8,4,0,0.0,0,14.6,Match Report,0d5c0218,W,2019,False
224,2019-04-20,Sat,MLS,Regular Season,Home,W 3–0,Philadelphia,Montreal Impact,N,GK,37,0,0,0,,1,0.0,0,0,0,0,1,9,11.1,8,1,62.5,43.0,4,100.0,56.8,3,0,0.0,1,15.7,Match Report,2f49476c,W,2019,True
225,2019-04-27,Sat,MLS,Regular Season,Away,D 1–1,Philadelphia,Vancouver,Y,GK,90,5,1,4,80.0,0,1.2,0,0,0,0,11,17,64.7,21,8,52.4,43.5,7,85.7,56.7,5,0,0.0,0,11.1,Match Report,2f49476c,D,2019,True
226,2019-05-01,Wed,MLS,Regular Season,Home,W 2–0,Philadelphia,FC Cincinnati,Y,GK,40,1,0,1,100.0,1,0.4,0,0,0,0,3,6,50.0,6,0,50.0,37.2,4,75.0,51.3,1,0,0.0,1,25.0,Match Report,2f49476c,W,2019,True
227,2019-06-26,Wed,MLS,Regular Season,Away,D 1–1,Philadelphia,New England,Y,GK,90,4,1,3,75.0,0,0.9,0,0,0,0,11,17,64.7,20,6,40.0,38.5,11,81.8,54.6,9,0,0.0,1,13.7,Match Report,2f49476c,D,2019,True
228,2019-06-29,Sat,MLS,Regular Season,Away,L 2–4,Philadelphia,NYCFC,Y,GK,90,7,4,5,71.4,0,3.9,2,2,0,0,4,25,16.0,22,4,81.8,55.1,7,100.0,68.9,5,0,0.0,0,11.0,Match Report,2f49476c,L,2019,True
229,2019-07-03,Wed,MLS,Regular Season,Away,W 3–1,Philadelphia,Orlando City,Y,GK,90,3,1,2,66.7,0,1.1,0,0,0,0,0,3,0.0,13,3,7.7,26.9,6,33.3,33.5,3,1,33.3,0,15.0,Match Report,2f49476c,W,2019,True
230,2019-03-02,Sat,MLS,Regular Season,Home,W 4–1,Seattle,FC Cincinnati,Y,GK,90,3,1,2,66.7,0,0.6,0,0,0,0,4,8,50.0,26,5,26.9,33.6,1,100.0,63.0,5,1,20.0,0,10.7,Match Report,1d0a0f3e,W,2019,True
231,2019-03-09,Sat,MLS,Regular Season,Home,W 2–0,Seattle,Colorado Rapids,Y,GK,90,3,0,3,100.0,1,0.3,0,0,0,0,8,18,44.4,24,4,62.5,44.2,10,30.0,34.6,6,0,0.0,1,11.3,Match Report,1d0a0f3e,W,2019,True
232,2019-03-16,Sat,MLS,Regular Season,Away,W 4–2,Seattle,Chicago Fire,Y,GK,90,11,2,9,81.8,0,2.9,0,0,0,0,3,13,23.1,27,7,40.7,36.0,10,20.0,30.2,12,0,0.0,0,9.1,Match Report,1d0a0f3e,W,2019,True
233,2019-03-30,Sat,MLS,Regular Season,Away,D 0–0,Seattle,Vancouver,Y,GK,90,3,0,3,100.0,1,1.3,0,0,0,0,2,5,40.0,11,5,27.3,36.2,5,40.0,33.2,11,2,18.2,0,11.0,Match Report,1d0a0f3e,D,2019,True
234,2019-04-06,Sat,MLS,Regular Season,Home,W 1–0,Seattle,Real Salt Lake,Y,GK,90,3,0,3,100.0,1,0.2,0,0,0,0,7,12,58.3,17,4,58.8,43.8,4,50.0,47.0,6,2,33.3,1,19.7,Match Report,1d0a0f3e,W,2019,True
235,2019-04-13,Sat,MLS,Regular Season,Home,W 3–2,Seattle,Toronto FC,Y,GK,90,4,2,2,50.0,0,1.3,0,0,0,0,2,10,20.0,23,2,34.8,37.1,6,33.3,36.5,3,0,0.0,1,15.2,Match Report,1d0a0f3e,W,2019,True
236,2019-04-21,Sun,MLS,Regular Season,Away,L 1–4,Seattle,Los Angeles FC,Y,GK,90,8,4,4,50.0,0,3.2,0,0,0,0,10,22,45.5,26,6,69.2,42.3,6,66.7,55.8,4,0,0.0,0,11.9,Match Report,1d0a0f3e,L,2019,True
237,2019-04-24,Wed,MLS,Regular Season,Home,D 2–2,Seattle,San Jose,Y,GK,90,6,2,4,66.7,0,1.5,0,0,0,0,5,13,38.5,30,7,26.7,33.7,9,55.6,44.6,8,0,0.0,0,13.5,Match Report,1d0a0f3e,D,2019,True
238,2019-04-28,Sun,MLS,Regular Season,Home,D 1–1,Seattle,Los Angeles FC,Y,GK,90,5,1,4,80.0,0,1.9,0,0,0,0,14,37,37.8,17,1,94.1,55.2,21,100.0,65.1,8,0,0.0,0,9.8,Match Report,1d0a0f3e,D,2019,True
239,2019-05-04,Sat,MLS,Regular Season,Away,D 1–1,Seattle,Minnesota Utd,Y,GK,90,3,1,2,66.7,0,0.4,0,0,0,0,6,20,30.0,19,4,68.4,49.8,9,77.8,51.6,10,0,0.0,0,8.2,Match Report,1d0a0f3e,D,2019,True
240,2019-05-11,Sat,MLS,Regular Season,Home,W 1–0,Seattle,Houston Dynamo,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,7,15,46.7,29,8,37.9,36.6,10,40.0,41.2,12,1,8.3,1,14.5,Match Report,1d0a0f3e,W,2019,True
241,2019-05-15,Wed,MLS,Regular Season,Home,W 2–1,Seattle,Orlando City,Y,GK,90,1,1,0,0.0,0,0.3,0,0,0,0,3,6,50.0,16,3,25.0,35.6,8,25.0,32.3,5,1,20.0,1,12.2,Match Report,1d0a0f3e,W,2019,True
242,2019-05-18,Sat,MLS,Regular Season,Away,D 0–0,Seattle,Philadelphia,Y,GK,90,6,0,6,100.0,1,0.8,0,0,0,0,11,19,57.9,19,3,47.4,38.3,18,55.6,43.4,8,1,12.5,0,18.0,Match Report,1d0a0f3e,D,2019,True
243,2019-05-26,Sun,MLS,Regular Season,Away,L 2–3,Seattle,Sporting KC,Y,GK,90,7,3,4,57.1,0,2.1,0,0,0,0,3,8,37.5,25,8,24.0,35.9,5,40.0,36.4,7,0,0.0,1,14.0,Match Report,1d0a0f3e,L,2019,True
244,2019-06-01,Sat,MLS,Regular Season,Away,L 1–2,Seattle,FC Dallas,Y,GK,90,1,2,1,-100.0,0,0.1,0,0,0,0,4,8,50.0,30,5,20.0,34.1,15,13.3,30.9,10,0,0.0,1,14.3,Match Report,1d0a0f3e,L,2019,True
245,2019-06-05,Wed,MLS,Regular Season,Away,L 1–2,Seattle,Montreal Impact,Y*,GK,90,2,2,1,50.0,0,2.2,1,1,0,0,3,15,20.0,23,1,56.5,45.2,7,28.6,34.7,3,0,0.0,0,13.5,Match Report,1d0a0f3e,L,2019,True
246,2019-06-29,Sat,MLS,Regular Season,Home,W 1–0,Seattle,Vancouver,Y*,GK,90,5,0,5,100.0,1,0.2,0,0,0,0,7,12,58.3,27,6,29.6,33.1,7,57.1,48.1,7,1,14.3,0,9.5,Match Report,1d0a0f3e,W,2019,True
247,2019-07-03,Wed,MLS,Regular Season,Away,L 0–3,Seattle,NYCFC,Y*,GK,90,6,3,3,50.0,0,1.7,0,0,0,0,11,25,44.0,25,6,68.0,48.6,10,80.0,61.4,8,0,0.0,0,9.2,Match Report,1d0a0f3e,L,2019,True
248,2019-07-06,Sat,MLS,Regular Season,Away,W 2–1,Seattle,Columbus Crew,Y,GK,90,1,1,1,100.0,0,1.1,1,1,0,0,8,12,66.7,34,9,17.6,31.1,11,54.5,43.3,9,0,0.0,1,11.9,Match Report,1d0a0f3e,W,2019,True
249,2019-07-14,Sun,MLS,Regular Season,Home,W 2–1,Seattle,Atlanta Utd,Y,GK,90,2,1,1,50.0,0,0.7,0,0,0,0,10,19,52.6,26,4,46.2,39.7,9,77.8,45.6,11,0,0.0,2,15.3,Match Report,1d0a0f3e,W,2019,True
250,2019-07-21,Sun,MLS,Regular Season,Home,L 1–2,Seattle,Portland Timbers,Y,GK,90,4,2,2,50.0,0,2.1,0,0,0,0,2,7,28.6,14,4,28.6,33.9,12,25.0,33.9,7,0,0.0,1,16.8,Match Report,1d0a0f3e,L,2019,True
251,2019-07-27,Sat,MLS,Regular Season,Away,W 1–0,Seattle,Houston Dynamo,Y,GK,90,3,0,3,100.0,1,0.1,0,0,0,0,9,14,64.3,26,5,34.6,36.8,11,45.5,39.1,12,0,0.0,0,10.3,Match Report,1d0a0f3e,W,2019,True
252,2019-08-04,Sun,MLS,Regular Season,Home,L 2–3,Seattle,Sporting KC,Y,GK,90,5,3,3,60.0,0,2.0,1,1,0,0,5,12,41.7,28,4,35.7,36.5,5,40.0,36.0,3,0,0.0,1,16.0,Match Report,1d0a0f3e,L,2019,False
253,2019-08-10,Sat,MLS,Regular Season,Home,D 3–3,Seattle,New England,Y,GK,90,6,3,3,66.7,0,2.1,1,1,0,0,12,19,63.2,29,6,44.8,35.1,10,60.0,43.2,9,1,11.1,0,10.8,Match Report,1d0a0f3e,D,2019,False
254,2019-08-14,Wed,MLS,Regular Season,Away,L 0–3,Seattle,Real Salt Lake,Y,GK,90,4,3,1,25.0,0,1.6,0,0,0,0,7,15,46.7,24,7,41.7,36.7,10,50.0,39.9,5,0,0.0,0,7.8,Match Report,1d0a0f3e,L,2019,False
255,2019-08-17,Sat,MLS,Regular Season,Away,D 2–2,Seattle,LA Galaxy,Y,GK,90,3,2,2,66.7,0,1.2,1,1,0,0,3,6,50.0,13,6,30.8,34.1,5,40.0,43.6,8,1,12.5,0,13.0,Match Report,1d0a0f3e,D,2019,False
256,2019-08-23,Fri,MLS,Regular Season,Away,W 2–1,Seattle,Portland Timbers,Y,GK,90,6,1,5,83.3,0,2.3,0,0,0,0,11,27,40.7,32,8,62.5,46.5,15,46.7,45.9,26,4,15.4,0,10.8,Match Report,1d0a0f3e,W,2019,False
257,2019-09-01,Sun,MLS,Regular Season,Home,W 4–3,Seattle,LA Galaxy,Y,GK,90,9,3,6,66.7,0,2.6,0,0,0,0,6,12,50.0,27,9,33.3,35.3,6,50.0,41.0,11,0,0.0,0,11.7,Match Report,1d0a0f3e,W,2019,False
258,2019-09-07,Sat,MLS,Regular Season,Away,L 0–2,Seattle,Colorado Rapids,Y,GK,90,9,2,7,77.8,0,2.2,0,0,0,0,7,12,58.3,26,8,26.9,34.7,15,33.3,41.8,9,0,0.0,1,11.9,Match Report,1d0a0f3e,L,2019,False
259,2019-09-15,Sun,MLS,Regular Season,Home,W 4–2,Seattle,NY Red Bulls,Y,GK,90,6,2,4,66.7,0,1.6,0,0,0,0,5,12,41.7,26,8,30.8,34.2,8,50.0,49.0,12,2,16.7,2,12.6,Match Report,1d0a0f3e,W,2019,False
260,2019-09-18,Wed,MLS,Regular Season,Home,D 0–0,Seattle,FC Dallas,Y,GK,90,4,0,4,100.0,1,0.3,0,0,0,0,8,13,61.5,27,7,44.4,36.1,5,20.0,35.0,10,0,0.0,1,11.2,Match Report,1d0a0f3e,D,2019,False
261,2019-09-22,Sun,MLS,Regular Season,Away,L 0–2,Seattle,D.C. United,Y*,GK,90,4,2,2,50.0,0,1.5,0,0,0,0,4,4,100.0,25,4,16.0,26.2,6,0.0,24.2,6,0,0.0,1,15.4,Match Report,1d0a0f3e,L,2019,False
262,2019-09-29,Sun,MLS,Regular Season,Away,W 1–0,Seattle,San Jose,Y*,GK,90,10,0,10,100.0,1,3.4,0,0,0,0,11,20,55.0,41,8,41.5,38.1,4,75.0,57.3,10,0,0.0,0,12.7,Match Report,1d0a0f3e,W,2019,False
263,2019-10-06,Sun,MLS,Regular Season,Home,W 1–0,Seattle,Minnesota Utd,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,7,15,46.7,34,11,29.4,34.9,8,62.5,48.9,8,0,0.0,1,14.7,Match Report,1d0a0f3e,W,2019,False
264,2019-10-19,Sat,MLS,Round 1,Home,W 4–3,Seattle,FC Dallas,Y,GK,120,8,3,5,62.5,0,3.1,0,0,0,0,12,24,50.0,27,4,44.4,39.8,18,66.7,49.6,17,1,5.9,0,9.8,Match Report,1d0a0f3e,W,2019,False
265,2019-10-23,Wed,MLS,Conference Semifinals,Home,W 2–0,Seattle,Real Salt Lake,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,2,7,28.6,11,2,54.5,39.9,2,50.0,37.5,8,0,0.0,0,11.0,Match Report,1d0a0f3e,W,2019,False
266,2019-10-29,Tue,MLS,Conference Finals,Away,W 3–1,Seattle,Los Angeles FC,Y,GK,90,4,1,3,75.0,0,0.8,0,0,0,0,8,20,40.0,15,2,66.7,44.9,12,83.3,55.7,4,0,0.0,0,8.3,Match Report,1d0a0f3e,W,2019,False
267,2019-11-10,Sun,MLS,MLS Cup 2019,Home,W 3–1,Seattle,Toronto FC,Y,GK,90,5,1,4,80.0,0,1.2,0,0,0,0,5,14,35.7,15,3,53.3,45.9,8,75.0,48.8,18,1,5.6,0,10.4,Match Report,1d0a0f3e,W,2019,False
268,2019-03-02,Sat,MLS,Regular Season,Home,D 1–1,FC Dallas,New England,Y,GK,90,2,1,1,50.0,0,0.5,0,0,0,0,2,7,28.6,45,4,11.1,24.6,9,22.2,33.9,6,0,0.0,1,17.0,Match Report,203a7651,D,2019,True
269,2019-03-09,Sat,MLS,Regular Season,Home,W 2–0,FC Dallas,LA Galaxy,Y,GK,90,1,0,1,100.0,1,0.3,0,0,0,0,2,7,28.6,24,4,20.8,30.2,10,20.0,30.6,14,0,0.0,0,14.0,Match Report,203a7651,W,2019,True
270,2019-03-16,Sat,MLS,Regular Season,Away,L 0–1,FC Dallas,Columbus Crew,Y,GK,90,3,1,2,66.7,0,0.5,0,0,0,0,5,9,55.6,34,4,20.6,28.9,8,25.0,33.5,8,1,12.5,0,13.2,Match Report,203a7651,L,2019,True
271,2019-03-23,Sat,MLS,Regular Season,Home,W 2–1,FC Dallas,Colorado Rapids,Y,GK,90,3,1,2,66.7,0,1.2,0,0,0,0,1,6,16.7,24,8,20.8,30.3,5,20.0,32.6,14,0,0.0,0,9.8,Match Report,203a7651,W,2019,True
272,2019-03-30,Sat,MLS,Regular Season,Away,W 4–2,FC Dallas,Real Salt Lake,Y,GK,90,3,2,1,33.3,0,1.2,0,0,0,0,4,9,44.4,18,2,27.8,30.8,7,57.1,41.0,3,0,0.0,0,15.5,Match Report,203a7651,W,2019,True
273,2019-04-13,Sat,MLS,Regular Season,Home,W 2–1,FC Dallas,Portland Timbers,Y,GK,90,6,1,5,83.3,0,1.2,0,0,0,0,6,12,50.0,26,1,42.3,39.2,4,25.0,29.0,14,2,14.3,0,,Match Report,203a7651,W,2019,True
274,2019-04-20,Sat,MLS,Regular Season,Away,W 2–1,FC Dallas,Atlanta Utd,Y,GK,90,8,1,8,100.0,0,2.9,1,1,0,0,8,22,36.4,19,5,57.9,44.7,16,68.8,47.7,20,1,5.0,0,11.2,Match Report,203a7651,W,2019,True
275,2019-04-27,Sat,MLS,Regular Season,Home,D 0–0,FC Dallas,San Jose,Y,GK,90,2,0,2,100.0,1,0.7,0,0,0,0,6,17,35.3,30,2,36.7,36.4,10,60.0,50.4,9,0,0.0,0,8.5,Match Report,203a7651,D,2019,True
276,2019-05-04,Sat,MLS,Regular Season,Away,L 1–2,FC Dallas,Houston Dynamo,Y,GK,90,3,2,2,66.7,0,1.8,1,1,0,0,2,5,40.0,24,4,16.7,26.7,14,7.1,24.0,5,1,20.0,1,12.5,Match Report,203a7651,L,2019,True
277,2019-05-11,Sat,MLS,Regular Season,Home,L 1–3,FC Dallas,NY Red Bulls,Y,GK,90,4,3,1,25.0,0,1.7,0,0,0,0,2,6,33.3,25,2,12.0,25.3,6,50.0,39.3,8,0,0.0,2,18.8,Match Report,203a7651,L,2019,True
278,2019-05-16,Thu,MLS,Regular Season,Away,L 0–2,FC Dallas,Los Angeles FC,Y,GK,90,5,2,3,60.0,0,2.1,0,0,0,0,5,16,31.3,33,8,30.3,29.6,17,35.3,39.6,5,0,0.0,0,11.0,Match Report,203a7651,L,2019,True
279,2019-05-19,Sun,MLS,Regular Season,Home,D 1–1,FC Dallas,Los Angeles FC,Y,GK,90,4,1,3,100.0,0,2.0,2,1,1,0,6,16,37.5,24,4,54.2,45.2,10,30.0,39.7,9,0,0.0,1,16.8,Match Report,203a7651,D,2019,True
280,2019-05-25,Sat,MLS,Regular Season,Away,L 1–2,FC Dallas,Vancouver,Y,GK,90,4,2,2,50.0,0,1.3,0,0,0,0,0,1,0.0,15,3,6.7,27.8,1,0.0,22.0,5,0,0.0,0,6.0,Match Report,203a7651,L,2019,True
281,2019-06-01,Sat,MLS,Regular Season,Home,W 2–1,FC Dallas,Seattle,Y,GK,90,2,1,1,50.0,0,0.3,0,0,0,0,2,7,28.6,14,1,35.7,37.4,2,100.0,62.5,6,0,0.0,1,21.7,Match Report,203a7651,W,2019,True
282,2019-06-22,Sat,MLS,Regular Season,Home,W 3–0,FC Dallas,Toronto FC,Y,GK,90,2,0,2,100.0,1,0.5,0,0,0,0,2,2,100.0,21,1,9.5,29.0,4,0.0,25.0,7,0,0.0,0,15.3,Match Report,203a7651,W,2019,True
283,2019-06-26,Wed,MLS,Regular Season,Home,D 2–2,FC Dallas,Vancouver,Y,GK,90,4,2,2,50.0,0,1.2,0,0,0,0,3,4,75.0,15,3,13.3,31.7,6,33.3,35.2,3,0,0.0,0,13.0,Match Report,203a7651,D,2019,True
284,2019-06-30,Sun,MLS,Regular Season,Away,L 0–1,FC Dallas,Portland Timbers,Y,GK,90,4,1,3,75.0,0,0.6,0,0,0,0,5,12,41.7,21,1,42.9,40.6,12,25.0,35.3,13,0,0.0,1,19.0,Match Report,203a7651,L,2019,True
285,2019-07-04,Thu,MLS,Regular Season,Home,W 2–0,FC Dallas,D.C. United,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,2,9,22.2,19,1,31.6,37.2,5,60.0,49.8,4,0,0.0,0,13.0,Match Report,203a7651,W,2019,True
286,2019-07-13,Sat,MLS,Regular Season,Away,L 0–1,FC Dallas,Minnesota Utd,Y,GK,90,4,1,3,75.0,0,1.0,0,0,0,0,8,11,72.7,21,3,47.6,35.9,7,14.3,31.6,11,1,9.1,0,9.4,Match Report,203a7651,L,2019,True
287,2019-07-20,Sat,MLS,Regular Season,Away,W 2–0,FC Dallas,Sporting KC,Y,GK,90,2,0,2,100.0,1,0.6,0,0,0,0,9,19,47.4,33,9,36.4,36.0,18,38.9,42.5,12,0,0.0,1,12.5,Match Report,203a7651,W,2019,True
288,2019-07-27,Sat,MLS,Regular Season,Home,D 0–0,FC Dallas,Real Salt Lake,Y,GK,90,5,0,5,100.0,1,0.7,0,0,0,0,4,10,40.0,28,5,21.4,30.1,11,36.4,38.8,7,0,0.0,1,19.8,Match Report,203a7651,D,2019,True
289,2019-08-03,Sat,MLS,Regular Season,Away,L 0–2,FC Dallas,Orlando City,Y,GK,90,3,2,1,33.3,0,1.7,0,0,0,0,4,6,66.7,21,3,14.3,27.9,9,33.3,31.3,3,0,0.0,2,19.8,Match Report,203a7651,L,2019,False
290,2019-08-10,Sat,MLS,Regular Season,Home,W 5–3,FC Dallas,Minnesota Utd,Y,GK,90,5,3,2,40.0,0,1.7,0,0,0,0,1,5,20.0,20,5,15.0,28.7,8,25.0,31.9,3,0,0.0,0,11.3,Match Report,203a7651,W,2019,False
291,2019-08-14,Wed,MLS,Regular Season,Away,L 0–2,FC Dallas,LA Galaxy,Y,GK,90,4,2,3,75.0,0,1.6,1,1,0,0,5,9,55.6,23,4,26.1,31.5,10,30.0,32.9,10,1,10.0,0,8.6,Match Report,203a7651,L,2019,False
