,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att,Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,fbref_ID,Win_Loss_Draw,Season,Before_All_Star
478,2021-08-21,Sat,MLS,Regular Season,Home,W 3–1,Inter Miami,Toronto FC,Y,GK,90,2,1,2,50.0,0,0.9,0,0,0,0,6,10,60.0,18,7,38.9,35.0,5,60.0,51.0,9,0,0.0,0,13.4,Match Report,f352799f,W,2021,False
479,2021-08-27,Fri,MLS,Regular Season,Away,D 0–0,Inter Miami,Orlando City,Y,GK,90,1,0,1,100.0,1,1.0,1,0,1,0,2,11,18.2,23,5,30.4,33.8,12,33.3,32.8,12,1,8.3,0,9.8,Match Report,f352799f,D,2021,False
480,2021-09-04,Sat,MLS,Regular Season,Away,W 1–0,Inter Miami,FC Cincinnati,Y,GK,90,2,0,2,100.0,1,0.0,0,0,0,0,11,12,91.7,29,10,27.6,33.1,5,80.0,47.0,8,2,25.0,2,17.3,Match Report,f352799f,W,2021,False
481,2021-09-11,Sat,MLS,Regular Season,Home,W 1–0,Inter Miami,Columbus Crew,Y,GK,90,3,0,3,100.0,1,0.2,0,0,0,0,4,5,80.0,22,5,13.6,26.4,6,33.3,35.2,11,1,9.1,0,9.8,Match Report,f352799f,W,2021,False
482,2021-09-14,Tue,MLS,Regular Season,Away,W 1–0,Inter Miami,Toronto FC,Y,GK,90,4,0,4,100.0,1,0.8,0,0,0,0,3,3,100.0,17,3,17.6,25.7,5,0.0,20.6,6,0,0.0,3,22.8,Match Report,f352799f,W,2021,False
483,2021-09-17,Fri,MLS,Regular Season,Home,L 0–4,Inter Miami,NY Red Bulls,Y,GK,90,8,4,4,50.0,0,1.7,0,0,0,0,5,18,27.8,49,4,30.6,33.4,11,27.3,31.7,9,0,0.0,3,15.8,Match Report,f352799f,L,2021,False
484,2021-09-22,Wed,MLS,Regular Season,Home,L 1–5,Inter Miami,Nashville,Y,GK,90,9,5,4,44.4,0,3.2,0,0,0,0,4,4,100.0,23,4,17.4,30.9,6,0.0,27.2,8,0,0.0,0,14.0,Match Report,f352799f,L,2021,False
485,2021-09-29,Wed,MLS,Regular Season,Away,L 0–1,Inter Miami,Atlanta Utd,Y,GK,90,6,1,6,100.0,0,1.4,1,1,0,0,8,12,66.7,21,5,47.6,36.9,10,20.0,30.1,10,0,0.0,0,12.3,Match Report,f352799f,L,2021,False
486,2021-10-03,Sun,MLS,Regular Season,Away,L 0–1,Inter Miami,Portland Timbers,Y,GK,90,3,1,2,66.7,0,1.4,0,0,0,0,6,10,60.0,22,8,36.4,32.1,6,33.3,32.2,17,1,5.9,1,17.5,Match Report,f352799f,L,2021,False
487,2021-10-09,Sat,MLS,Regular Season,Away,L 0–1,Inter Miami,NY Red Bulls,Y,GK,90,5,1,4,80.0,0,2.0,0,0,0,0,6,27,22.2,42,6,57.1,45.2,8,37.5,40.5,8,1,12.5,5,20.4,Match Report,f352799f,L,2021,False
488,2021-10-16,Sat,MLS,Regular Season,Away,L 0–4,Inter Miami,Columbus Crew,Y,GK,90,5,4,2,20.0,0,2.9,0,0,0,0,11,18,61.1,34,8,44.1,37.7,8,37.5,38.8,14,2,14.3,1,17.5,Match Report,f352799f,L,2021,False
489,2021-10-20,Wed,MLS,Regular Season,Home,W 3–0,Inter Miami,Toronto FC,Y,GK,90,4,0,4,100.0,1,0.4,0,0,0,0,4,7,57.1,23,5,21.7,30.8,5,40.0,27.8,10,0,0.0,0,12.8,Match Report,f352799f,W,2021,False
490,2021-10-23,Sat,MLS,Regular Season,Home,W 5–1,Inter Miami,FC Cincinnati,Y,GK,90,8,1,7,87.5,0,1.5,0,0,0,0,4,8,50.0,26,5,26.9,32.0,5,20.0,22.2,5,0,0.0,2,18.2,Match Report,f352799f,W,2021,False
491,2021-10-27,Wed,MLS,Regular Season,Away,L 1–2,Inter Miami,Atlanta Utd,Y,GK,90,8,2,6,75.0,0,2.0,0,0,0,0,8,15,53.3,22,9,59.1,42.2,3,66.7,43.0,12,0,0.0,4,20.3,Match Report,f352799f,L,2021,False
492,2021-10-30,Sat,MLS,Regular Season,Home,L 1–3,Inter Miami,NYCFC,Y,GK,29,0,0,0,,0,0.0,0,0,0,0,0,2,0.0,8,1,12.5,24.5,4,25.0,27.3,1,0,0.0,1,16.8,Match Report,f352799f,L,2021,False
493,2021-04-17,Sat,MLS,Regular Season,Home,D 0–0,FC Dallas,Colorado Rapids,Y,GK,90,6,0,6,100.0,1,1.8,0,0,0,0,1,2,50.0,23,6,4.3,21.5,5,20.0,34.2,7,0,0.0,1,12.4,Match Report,ca1c6f3d,D,2021,True
494,2021-04-24,Sat,MLS,Regular Season,Away,L 1–3,FC Dallas,San Jose,Y,GK,60,3,3,1,33.3,0,3.9,2,1,1,0,2,4,50.0,12,4,33.3,29.2,2,0.0,12.5,6,0,0.0,0,10.7,Match Report,ca1c6f3d,L,2021,True
495,2021-05-22,Sat,MLS,Regular Season,Home,D 2–2,FC Dallas,Real Salt Lake,Y,GK,90,3,2,1,33.3,0,1.5,0,0,0,0,4,5,80.0,21,5,23.8,26.5,9,0.0,11.9,5,0,0.0,0,10.6,Match Report,ca1c6f3d,D,2021,True
496,2021-05-29,Sat,MLS,Regular Season,Away,L 0–3,FC Dallas,Colorado Rapids,Y,GK,90,4,3,2,25.0,0,1.7,1,0,1,0,3,4,75.0,18,4,16.7,28.9,8,12.5,19.4,5,1,20.0,1,12.0,Match Report,ca1c6f3d,L,2021,True
497,2021-06-19,Sat,MLS,Regular Season,Home,D 1–1,FC Dallas,Minnesota Utd,Y,GK,90,7,1,6,85.7,0,1.4,0,0,0,0,7,9,77.8,22,6,31.8,30.0,7,28.6,28.9,9,1,11.1,1,17.7,Match Report,ca1c6f3d,D,2021,True
498,2021-06-23,Wed,MLS,Regular Season,Away,L 0–2,FC Dallas,Los Angeles FC,Y,GK,90,8,2,6,75.0,0,3.0,0,0,0,0,2,8,25.0,22,4,27.3,28.5,11,18.2,26.5,4,0,0.0,1,15.3,Match Report,ca1c6f3d,L,2021,True
499,2021-06-27,Sun,MLS,Regular Season,Home,W 2–1,FC Dallas,New England,Y,GK,90,5,1,4,80.0,0,1.1,0,0,0,0,17,28,60.7,25,1,72.0,52.9,13,76.9,54.2,16,1,6.3,0,8.8,Match Report,ca1c6f3d,W,2021,True
500,2021-07-04,Sun,MLS,Regular Season,Home,D 2–2,FC Dallas,Vancouver,Y,GK,90,2,2,0,0.0,0,1.6,0,0,0,0,0,5,0.0,14,2,35.7,33.9,3,0.0,32.0,4,0,0.0,0,8.3,Match Report,ca1c6f3d,D,2021,True
501,2021-07-07,Wed,MLS,Regular Season,Away,L 1–3,FC Dallas,LA Galaxy,Y,GK,90,5,3,2,40.0,0,2.3,0,0,0,0,1,3,33.3,17,0,17.6,29.2,5,0.0,17.0,8,0,0.0,1,17.0,Match Report,ca1c6f3d,L,2021,True
502,2021-07-17,Sat,MLS,Regular Season,Away,L 0–1,FC Dallas,Portland Timbers,Y,GK,90,2,1,1,50.0,0,0.7,0,0,0,0,1,7,14.3,16,2,18.8,27.2,6,66.7,53.5,10,0,0.0,0,10.7,Match Report,ca1c6f3d,L,2021,True
503,2021-07-21,Wed,MLS,Regular Season,Away,L 0–2,FC Dallas,Colorado Rapids,Y,GK,90,5,2,3,60.0,0,0.9,0,0,0,0,2,4,50.0,21,2,14.3,26.8,9,11.1,21.0,6,1,16.7,0,10.7,Match Report,ca1c6f3d,L,2021,True
504,2021-07-24,Sat,MLS,Regular Season,Home,W 4–0,FC Dallas,LA Galaxy,Y,GK,90,3,0,3,100.0,1,0.9,0,0,0,0,4,8,50.0,18,2,22.2,30.4,13,30.8,33.0,9,0,0.0,1,22.0,Match Report,ca1c6f3d,W,2021,True
505,2021-07-31,Sat,MLS,Regular Season,Away,W 2–1,FC Dallas,Sporting KC,Y,GK,90,4,1,3,75.0,0,1.0,0,0,0,0,5,16,31.3,28,4,46.4,38.2,13,23.1,30.8,17,1,5.9,0,14.3,Match Report,ca1c6f3d,W,2021,True
506,2021-08-04,Wed,MLS,Regular Season,Away,D 1–1,FC Dallas,Seattle,Y,GK,90,6,1,4,83.3,0,2.6,0,0,0,0,1,11,9.1,27,3,37.0,33.8,9,11.1,22.1,17,0,0.0,0,11.3,Match Report,ca1c6f3d,D,2021,True
507,2021-08-07,Sat,MLS,Regular Season,Home,W 2–0,FC Dallas,Austin,Y,GK,90,2,0,2,100.0,1,0.6,0,0,0,0,5,10,50.0,28,4,28.6,34.1,12,16.7,26.3,14,0,0.0,0,7.2,Match Report,ca1c6f3d,W,2021,True
508,2021-08-14,Sat,MLS,Regular Season,Home,L 0–2,FC Dallas,Sporting KC,Y,GK,90,6,2,4,66.7,0,1.5,0,0,0,0,3,7,42.9,27,9,25.9,26.2,2,0.0,23.0,4,1,25.0,0,8.7,Match Report,ca1c6f3d,L,2021,True
509,2021-08-18,Wed,MLS,Regular Season,Home,L 0–1,FC Dallas,Seattle,Y,GK,90,1,1,0,0.0,0,0.3,0,0,0,0,3,4,75.0,18,3,11.1,23.9,7,28.6,29.6,3,0,0.0,1,28.0,Match Report,ca1c6f3d,L,2021,True
510,2021-08-21,Sat,MLS,Regular Season,Away,D 2–2,FC Dallas,Houston Dynamo,Y,GK,90,3,2,2,66.7,0,1.4,1,1,0,0,4,18,22.2,40,8,37.5,35.6,7,42.9,44.1,13,0,0.0,2,12.9,Match Report,ca1c6f3d,D,2021,False
511,2021-09-25,Sat,MLS,Regular Season,Away,L 0–1,FC Dallas,Vancouver,Y,GK,90,5,1,4,80.0,0,0.4,0,0,0,0,3,6,50.0,13,4,30.8,32.5,11,18.2,28.4,10,0,0.0,1,20.7,Match Report,ca1c6f3d,L,2021,False
512,2021-09-29,Wed,MLS,Regular Season,Home,L 1–3,FC Dallas,Sporting KC,Y,GK,90,6,3,4,66.7,0,2.2,1,1,0,0,4,7,57.1,26,7,26.9,27.1,6,0.0,12.5,5,1,20.0,1,15.9,Match Report,ca1c6f3d,L,2021,False
513,2021-10-23,Sat,MLS,Regular Season,Away,D 2–2,FC Dallas,LA Galaxy,Y,GK,90,4,2,3,75.0,0,1.9,1,1,0,0,4,12,33.3,22,1,40.9,35.4,12,25.0,28.0,11,1,9.1,0,9.0,Match Report,ca1c6f3d,D,2021,False
514,2021-10-27,Wed,MLS,Regular Season,Home,L 1–2,FC Dallas,Real Salt Lake,Y,GK,90,6,2,4,66.7,0,2.1,0,0,0,0,5,11,45.5,22,2,36.4,36.9,7,42.9,37.7,16,0,0.0,0,6.5,Match Report,ca1c6f3d,L,2021,False
515,2021-10-30,Sat,MLS,Regular Season,Home,W 2–1,FC Dallas,Austin,Y,GK,90,3,1,2,66.7,0,0.7,0,0,0,0,0,2,0.0,21,4,9.5,25.7,9,0.0,17.3,3,0,0.0,1,18.7,Match Report,ca1c6f3d,W,2021,False
516,2021-11-07,Sun,MLS,Regular Season,Away,D 1–1,FC Dallas,San Jose,Y,GK,90,7,1,6,85.7,0,2.2,0,0,0,0,6,9,66.7,18,4,22.2,28.6,7,71.4,51.1,11,0,0.0,1,17.0,Match Report,ca1c6f3d,D,2021,False
517,2021-04-18,Sun,MLS,Regular Season,Home,L 2–3,Inter Miami,LA Galaxy,Y,GK,90,5,3,2,40.0,0,1.8,0,0,0,0,3,5,60.0,14,4,14.3,27.1,6,50.0,37.8,10,1,10.0,0,4.0,Match Report,249362e9,L,2021,True
518,2021-04-24,Sat,MLS,Regular Season,Away,W 2–1,Inter Miami,Philadelphia,Y,GK,90,2,1,1,50.0,0,0.6,0,0,0,0,4,12,33.3,19,6,47.4,36.9,7,42.9,40.6,17,2,11.8,0,8.0,Match Report,249362e9,W,2021,True
519,2021-05-02,Sun,MLS,Regular Season,Away,D 0–0,Inter Miami,Nashville,Y,GK,90,3,0,3,100.0,1,0.1,0,0,0,0,3,11,27.3,21,5,28.6,34.3,11,45.5,34.6,13,1,7.7,1,12.1,Match Report,249362e9,D,2021,True
520,2021-05-09,Sun,MLS,Regular Season,Home,D 1–1,Inter Miami,Atlanta Utd,Y,GK,90,5,1,4,80.0,0,0.8,0,0,0,0,8,13,61.5,20,5,55.0,38.6,10,20.0,26.0,6,0,0.0,0,18.3,Match Report,249362e9,D,2021,True
521,2021-05-12,Wed,MLS,Regular Season,Home,L 0–2,Inter Miami,CF Montréal,Y,GK,90,4,2,2,50.0,0,1.2,0,0,0,0,4,8,50.0,14,3,42.9,34.1,5,40.0,34.2,3,1,33.3,0,16.3,Match Report,249362e9,L,2021,True
522,2021-05-16,Sun,MLS,Regular Season,Away,W 3–2,Inter Miami,FC Cincinnati,Y,GK,90,5,2,3,60.0,0,2.3,0,0,0,0,2,13,15.4,23,6,30.4,33.8,10,60.0,45.7,15,0,0.0,0,9.2,Match Report,249362e9,W,2021,True
523,2021-05-22,Sat,MLS,Regular Season,Away,L 0–1,Inter Miami,Chicago Fire,Y,GK,90,6,1,5,83.3,0,0.4,0,0,0,0,4,20,20.0,29,8,44.8,37.8,14,50.0,41.3,11,1,9.1,0,10.8,Match Report,249362e9,L,2021,True
524,2021-05-29,Sat,MLS,Regular Season,Home,L 0–3,Inter Miami,D.C. United,Y,GK,90,3,3,0,0.0,0,1.7,0,0,0,0,0,8,0.0,18,5,22.2,32.7,11,36.4,34.1,7,0,0.0,0,14.0,Match Report,249362e9,L,2021,True
525,2021-06-19,Sat,MLS,Regular Season,Away,L 0–1,Inter Miami,D.C. United,Y,GK,90,2,1,2,100.0,0,1.7,1,1,0,0,10,27,37.0,22,5,63.6,46.5,13,100.0,66.2,18,2,11.1,1,14.0,Match Report,249362e9,L,2021,True
526,2021-06-25,Fri,MLS,Regular Season,Home,L 1–2,Inter Miami,Orlando City,Y,GK,90,5,2,3,60.0,0,1.5,0,0,0,0,2,6,33.3,10,0,30.0,36.2,6,50.0,43.5,4,0,0.0,2,22.3,Match Report,249362e9,L,2021,True
527,2021-07-03,Sat,MLS,Regular Season,Away,L 0–1,Inter Miami,CF Montréal,Y,GK,90,5,1,4,80.0,0,0.9,0,0,0,0,7,14,50.0,18,6,50.0,35.9,9,55.6,41.6,8,3,37.5,0,14.6,Match Report,249362e9,L,2021,True
528,2021-10-30,Sat,MLS,Regular Season,Home,L 1–3,Inter Miami,NYCFC,N,GK,61,4,3,1,25.0,0,1.9,0,0,0,0,0,2,0.0,15,5,13.3,21.7,4,0.0,20.0,5,0,0.0,1,15.4,Match Report,249362e9,L,2021,False
529,2021-11-07,Sun,MLS,Regular Season,Away,W 1–0,Inter Miami,New England,Y,GK,90,3,0,3,100.0,1,0.2,0,0,0,0,9,18,50.0,17,5,58.8,43.6,10,80.0,50.0,32,4,12.5,0,9.0,Match Report,249362e9,W,2021,False
530,2021-04-24,Sat,MLS,Regular Season,Away,L 1–3,FC Dallas,San Jose,N,GK,30,1,0,1,100.0,0,0.1,0,0,0,0,0,1,0.0,7,2,14.3,22.9,5,0.0,11.4,2,0,0.0,0,10.5,Match Report,73aaa27d,L,2021,True
531,2021-05-01,Sat,MLS,Regular Season,Home,W 4–1,FC Dallas,Portland Timbers,Y,GK,90,2,1,1,50.0,0,0.4,0,0,0,0,3,9,33.3,28,4,25.0,30.2,7,28.6,28.9,11,2,18.2,0,13.3,Match Report,73aaa27d,W,2021,True
532,2021-05-08,Sat,MLS,Regular Season,Home,D 1–1,FC Dallas,Houston Dynamo,Y,GK,90,4,1,4,100.0,0,1.5,1,1,0,0,2,9,22.2,29,8,13.8,23.9,13,38.5,36.5,11,0,0.0,1,13.1,Match Report,73aaa27d,D,2021,True
533,2021-05-15,Sat,MLS,Regular Season,Away,L 0–1,FC Dallas,Minnesota Utd,Y,GK,90,6,1,5,83.3,0,1.4,0,0,0,0,8,19,42.1,26,3,38.5,33.5,15,60.0,45.3,11,0,0.0,1,10.8,Match Report,73aaa27d,L,2021,True
534,2021-06-27,Sun,MLS,Regular Season,Home,W 2–1,FC Dallas,New England,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report,73aaa27d,W,2021,True
535,2021-08-29,Sun,MLS,Regular Season,Away,W 5–3,FC Dallas,Austin,Y,GK,90,7,3,4,57.1,0,3.0,0,0,0,0,3,15,20.0,24,7,25.0,29.0,12,75.0,58.9,13,0,0.0,0,13.2,Match Report,73aaa27d,W,2021,False
536,2021-09-04,Sat,MLS,Regular Season,Away,L 2–3,FC Dallas,Real Salt Lake,Y,GK,90,11,3,8,72.7,0,2.4,0,0,0,0,5,12,41.7,25,9,28.0,30.0,13,38.5,37.8,14,0,0.0,0,11.4,Match Report,73aaa27d,L,2021,False
537,2021-09-11,Sat,MLS,Regular Season,Home,D 1–1,FC Dallas,San Jose,Y,GK,90,1,1,1,100.0,0,1.0,1,1,0,0,5,11,45.5,22,4,22.7,26.8,8,75.0,53.3,6,1,16.7,0,2.5,Match Report,73aaa27d,D,2021,False
538,2021-09-14,Tue,MLS,Regular Season,Away,D 3–3,FC Dallas,NYCFC,Y,GK,90,6,3,3,50.0,0,2.3,0,0,0,0,7,19,36.8,24,6,58.3,41.4,10,50.0,41.8,12,0,0.0,0,9.0,Match Report,73aaa27d,D,2021,False
539,2021-09-18,Sat,MLS,Regular Season,Away,L 2–3,FC Dallas,Houston Dynamo,Y,GK,90,4,3,2,50.0,0,2.9,1,1,0,0,1,5,20.0,17,5,23.5,28.1,3,33.3,32.7,5,0,0.0,1,13.1,Match Report,73aaa27d,L,2021,False
540,2021-10-02,Sat,MLS,Regular Season,Home,D 0–0,FC Dallas,Minnesota Utd,Y,GK,90,6,0,6,100.0,1,2.1,0,0,0,0,1,7,14.3,26,4,19.2,30.8,7,28.6,30.1,9,0,0.0,2,13.3,Match Report,73aaa27d,D,2021,False
541,2021-10-20,Wed,MLS,Regular Season,Home,L 2–3,FC Dallas,Los Angeles FC,Y,GK,90,4,3,2,50.0,0,2.6,1,1,0,0,1,5,20.0,25,7,16.0,28.6,5,20.0,24.6,8,1,12.5,1,14.2,Match Report,73aaa27d,L,2021,False
542,2021-05-16,Sun,MLS,Regular Season,Home,W 3–0,Sporting KC,Vancouver,Y,GK,90,2,0,2,100.0,1,0.5,0,0,0,0,1,2,50.0,14,4,14.3,31.6,3,0.0,29.3,2,0,0.0,0,9.5,Match Report,cc741f50,W,2021,True
543,2021-05-22,Sat,MLS,Regular Season,Away,W 3–1,Sporting KC,San Jose,Y,GK,90,5,1,4,80.0,0,1.5,0,0,0,0,2,10,20.0,29,2,20.7,33.1,12,33.3,34.1,10,1,10.0,0,7.5,Match Report,cc741f50,W,2021,True
544,2021-05-29,Sat,MLS,Regular Season,Home,W 3–2,Sporting KC,Houston Dynamo,Y,GK,90,5,2,3,60.0,0,1.9,0,0,0,0,3,8,37.5,21,3,28.6,33.1,4,50.0,40.0,5,0,0.0,0,17.0,Match Report,cc741f50,W,2021,True
545,2021-06-12,Sat,MLS,Regular Season,Home,D 1–1,Sporting KC,Austin,Y,GK,90,2,1,1,50.0,0,1.4,0,0,0,0,0,0,,9,1,0.0,20.7,6,0.0,25.7,2,0,0.0,1,22.8,Match Report,cc741f50,D,2021,True
546,2021-06-19,Sat,MLS,Regular Season,Away,L 1–2,Sporting KC,Portland Timbers,Y,GK,90,3,2,1,33.3,0,2.1,0,0,0,0,4,5,80.0,34,6,8.8,23.5,4,50.0,32.8,8,1,12.5,1,11.9,Match Report,cc741f50,L,2021,True
547,2021-06-23,Wed,MLS,Regular Season,Home,W 3–1,Sporting KC,Colorado Rapids,Y,GK,90,3,1,2,66.7,0,0.5,0,0,0,0,5,11,45.5,36,6,27.8,32.4,4,25.0,36.3,6,2,33.3,0,14.3,Match Report,cc741f50,W,2021,True
548,2021-06-26,Sat,MLS,Regular Season,Home,W 2–1,Sporting KC,Los Angeles FC,Y,GK,90,3,1,2,66.7,0,1.1,0,0,0,0,2,5,40.0,28,2,10.7,26.0,7,28.6,37.1,4,1,25.0,1,23.0,Match Report,cc741f50,W,2021,True
549,2021-07-04,Sun,MLS,Regular Season,Away,W 2–0,Sporting KC,LA Galaxy,Y,GK,90,7,0,7,100.0,1,0.5,0,0,0,0,5,11,45.5,31,7,16.1,26.2,14,42.9,36.7,11,0,0.0,1,11.7,Match Report,cc741f50,W,2021,True
550,2021-07-21,Wed,MLS,Regular Season,Home,D 1–1,Sporting KC,San Jose,Y,GK,90,3,1,2,66.7,0,1.3,0,0,0,0,5,10,50.0,28,3,32.1,31.6,8,12.5,27.8,10,0,0.0,0,11.0,Match Report,cc741f50,D,2021,True
551,2021-07-25,Sun,MLS,Regular Season,Away,W 3–1,Sporting KC,Seattle,Y,GK,90,6,1,4,83.3,0,2.1,0,0,0,0,12,20,60.0,35,5,48.6,43.3,6,50.0,45.5,12,2,16.7,0,10.8,Match Report,cc741f50,W,2021,True
552,2021-07-31,Sat,MLS,Regular Season,Home,L 1–2,Sporting KC,FC Dallas,Y,GK,90,4,2,2,50.0,0,0.7,0,0,0,0,2,5,40.0,26,4,19.2,24.5,7,0.0,17.3,1,0,0.0,0,14.5,Match Report,cc741f50,L,2021,True
553,2021-08-04,Wed,MLS,Regular Season,Away,W 4–1,Sporting KC,Los Angeles FC,Y,GK,90,1,1,0,0.0,0,0.3,0,0,0,0,7,21,33.3,26,5,53.8,44.7,10,70.0,50.4,5,0,0.0,1,10.4,Match Report,cc741f50,W,2021,True
554,2021-08-07,Sat,MLS,Regular Season,Away,D 0–0,Sporting KC,Colorado Rapids,Y,GK,90,3,0,3,100.0,1,1.2,0,0,0,0,11,24,45.8,42,6,33.3,40.5,11,90.9,56.6,14,0,0.0,1,11.9,Match Report,cc741f50,D,2021,True
555,2021-08-14,Sat,MLS,Regular Season,Away,W 2–0,Sporting KC,FC Dallas,Y,GK,90,1,0,1,100.0,1,0.4,0,0,0,0,1,11,9.1,37,5,24.3,29.6,9,22.2,34.1,9,0,0.0,0,10.4,Match Report,cc741f50,W,2021,True
556,2021-08-18,Wed,MLS,Regular Season,Home,D 1–1,Sporting KC,Portland Timbers,Y,GK,90,1,1,0,0.0,0,0.7,0,0,0,0,2,2,100.0,19,3,10.5,24.5,3,0.0,25.7,1,0,0.0,1,22.7,Match Report,cc741f50,D,2021,True
557,2021-08-21,Sat,MLS,Regular Season,Away,D 0–0,Sporting KC,Minnesota Utd,Y,GK,90,7,0,7,100.0,1,2.9,0,0,0,0,9,28,32.1,31,4,67.7,50.8,9,77.8,58.2,13,0,0.0,1,14.2,Match Report,cc741f50,D,2021,False
558,2021-08-28,Sat,MLS,Regular Season,Home,D 1–1,Sporting KC,Colorado Rapids,Y,GK,90,1,1,0,0.0,0,0.6,0,0,0,0,4,9,44.4,26,2,34.6,35.8,5,0.0,19.8,4,0,0.0,1,19.3,Match Report,cc741f50,D,2021,False
559,2021-09-03,Fri,MLS,Regular Season,Away,L 0–4,Sporting KC,Los Angeles FC,Y,GK,90,7,4,4,57.1,0,4.4,1,1,0,0,1,6,16.7,23,6,13.0,24.9,8,37.5,41.8,8,2,25.0,1,15.0,Match Report,cc741f50,L,2021,False
560,2021-09-11,Sat,MLS,Regular Season,Home,W 2–0,Sporting KC,Chicago Fire,Y,GK,90,3,0,3,100.0,1,0.2,0,0,0,0,7,12,58.3,27,5,37.0,32.4,14,14.3,26.1,11,2,18.2,0,9.8,Match Report,cc741f50,W,2021,False
561,2021-09-15,Wed,MLS,Regular Season,Home,W 4–0,Sporting KC,Minnesota Utd,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,2,4,50.0,40,1,7.5,21.2,9,11.1,21.3,6,0,0.0,0,13.5,Match Report,cc741f50,W,2021,False
562,2021-09-26,Sun,MLS,Regular Season,Home,L 1–2,Sporting KC,Seattle,Y,GK,90,3,2,1,33.3,0,1.7,0,0,0,0,3,6,50.0,22,3,18.2,26.1,6,33.3,30.5,11,1,9.1,2,20.8,Match Report,cc741f50,L,2021,False
563,2021-09-29,Wed,MLS,Regular Season,Away,W 3–1,Sporting KC,FC Dallas,Y,GK,90,2,1,1,50.0,0,0.8,0,0,0,0,3,12,25.0,32,3,34.4,35.9,4,25.0,30.3,4,1,25.0,0,12.0,Match Report,cc741f50,W,2021,False
564,2021-10-03,Sun,MLS,Regular Season,Home,W 4–2,Sporting KC,Houston Dynamo,Y,GK,90,4,2,2,50.0,0,2.2,0,0,0,0,7,17,41.2,36,4,38.9,36.9,8,37.5,38.0,15,3,20.0,1,14.8,Match Report,cc741f50,W,2021,False
565,2021-10-17,Sun,MLS,Regular Season,Away,L 1–2,Sporting KC,Vancouver,Y,GK,90,3,2,1,33.3,0,1.8,0,0,0,0,3,8,37.5,29,2,24.1,28.8,5,20.0,22.8,8,2,25.0,3,24.0,Match Report,cc741f50,L,2021,False
566,2021-10-23,Sat,MLS,Regular Season,Away,W 2–1,Sporting KC,Seattle,Y,GK,90,6,1,5,83.3,0,2.0,0,0,0,0,4,20,20.0,39,10,46.2,40.2,4,50.0,48.5,20,3,15.0,0,11.8,Match Report,cc741f50,W,2021,False
567,2021-10-31,Sun,MLS,Regular Season,Away,L 1–2,Sporting KC,Minnesota Utd,Y,GK,90,4,2,3,75.0,0,1.4,1,1,0,0,4,10,40.0,16,4,43.8,38.5,9,33.3,33.6,8,2,25.0,0,16.0,Match Report,cc741f50,L,2021,False
568,2021-11-03,Wed,MLS,Regular Season,Away,L 1–3,Sporting KC,Austin,Y,GK,90,5,3,2,40.0,0,2.6,0,0,0,0,4,6,66.7,18,6,27.8,34.1,5,20.0,21.4,3,0,0.0,4,24.6,Match Report,cc741f50,L,2021,False
569,2021-11-07,Sun,MLS,Regular Season,Home,L 0–1,Sporting KC,Real Salt Lake,Y,GK,90,3,1,2,66.7,0,0.5,0,0,0,0,4,8,50.0,16,4,31.3,32.0,12,25.0,29.7,8,0,0.0,0,13.8,Match Report,cc741f50,L,2021,False
570,2021-11-20,Sat,MLS,First Round,Home,W 3–1,Sporting KC,Vancouver,Y,GK,90,3,1,3,100.0,0,1.4,1,1,0,0,4,16,25.0,19,2,68.4,52.9,4,75.0,53.3,11,0,0.0,1,15.7,Match Report,cc741f50,W,2021,False
571,2021-11-28,Sun,MLS,Conference Semifinals,Home,L 1–2,Sporting KC,Real Salt Lake,Y,GK,90,5,2,3,60.0,0,1.2,0,0,0,0,4,11,36.4,21,5,28.6,37.4,8,62.5,45.1,7,0,0.0,0,8.8,Match Report,cc741f50,L,2021,False
572,2021-05-12,Wed,MLS,Regular Season,Home,W 1–0,Minnesota Utd,Vancouver,Y,GK,90,5,0,5,100.0,1,0.7,0,0,0,0,5,17,29.4,19,6,63.2,50.0,8,62.5,53.1,8,0,0.0,1,19.1,Match Report,7827a6b3,W,2021,True
573,2021-05-15,Sat,MLS,Regular Season,Home,W 1–0,Minnesota Utd,FC Dallas,Y,GK,90,2,0,2,100.0,1,0.0,0,0,0,0,5,14,35.7,18,3,55.6,45.7,7,57.1,46.3,5,0,0.0,2,18.0,Match Report,7827a6b3,W,2021,True
574,2021-05-29,Sat,MLS,Regular Season,Away,D 1–1,Minnesota Utd,Real Salt Lake,Y,GK,90,5,1,4,80.0,0,2.0,0,0,0,0,8,19,42.1,18,5,44.4,38.0,11,100.0,67.6,7,1,14.3,2,16.8,Match Report,7827a6b3,D,2021,True
575,2021-06-19,Sat,MLS,Regular Season,Away,D 1–1,Minnesota Utd,FC Dallas,Y,GK,90,3,1,2,66.7,0,1.1,0,0,0,0,6,21,28.6,32,8,40.6,37.0,9,88.9,66.3,9,1,11.1,2,15.7,Match Report,7827a6b3,D,2021,True
