,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att,Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,fbref_ID,Win_Loss_Draw,Season,Before_All_Star
96,2018-05-12,Sat,MLS,Regular Season,Away,W 2–0,Philadelphia,Montreal Impact,Y,GK,90,4,0,4,100.0,1,1.0,0,0,0,0,8,23,34.8,27,9,59.3,49.2,7,100.0,61.7,11,1,9.1,0,11.5,Match Report,b3b21a11,W,2018,True
97,2018-05-19,Sat,MLS,Regular Season,Home,W 4–1,Philadelphia,Real Salt Lake,Y,GK,90,5,1,4,80.0,0,0.9,0,0,0,0,9,20,45.0,21,2,61.9,40.5,7,100.0,61.1,4,0,0.0,1,18.2,Match Report,b3b21a11,W,2018,True
98,2018-05-26,Sat,MLS,Regular Season,Away,D 0–0,Philadelphia,NY Red Bulls,Y,GK,90,5,0,5,100.0,1,0.8,0,0,0,0,12,24,50.0,31,10,48.4,42.5,10,90.0,64.4,12,1,8.3,1,12.9,Match Report,b3b21a11,D,2018,True
99,2018-05-30,Wed,MLS,Regular Season,Home,W 3–1,Philadelphia,Chicago Fire,Y,GK,90,8,1,7,87.5,0,1.5,0,0,0,0,5,10,50.0,18,4,27.8,35.0,8,62.5,47.5,7,2,28.6,0,14.0,Match Report,b3b21a11,W,2018,True
100,2018-06-02,Sat,MLS,Regular Season,Away,L 1–3,Philadelphia,Atlanta Utd,Y,GK,90,8,3,7,87.5,0,4.8,2,2,0,0,10,28,35.7,19,5,63.2,51.6,16,100.0,70.8,12,3,25.0,0,19.0,Match Report,b3b21a11,L,2018,True
101,2018-06-08,Fri,MLS,Regular Season,Home,L 0–2,Philadelphia,Toronto FC,Y*,GK,90,4,2,2,50.0,0,1.5,0,0,0,0,10,22,45.5,21,3,61.9,43.9,9,100.0,67.0,2,0,0.0,1,16.7,Match Report,b3b21a11,L,2018,True
102,2018-06-23,Sat,MLS,Regular Season,Home,W 4–0,Philadelphia,Vancouver,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,2,11,18.2,15,3,53.3,43.5,3,100.0,66.0,5,1,20.0,0,20.0,Match Report,b3b21a11,W,2018,True
103,2018-06-30,Sat,MLS,Regular Season,Away,L 1–4,Philadelphia,Los Angeles FC,Y,GK,90,7,4,3,42.9,0,2.8,0,0,0,0,11,23,47.8,30,4,66.7,45.6,3,100.0,69.3,3,1,33.3,0,13.6,Match Report,b3b21a11,L,2018,True
104,2018-07-07,Sat,MLS,Regular Season,Home,L 0–2,Philadelphia,Atlanta Utd,Y,GK,90,7,2,6,85.7,0,2.6,1,1,0,0,10,19,52.6,22,4,54.5,41.5,8,87.5,61.5,5,0,0.0,4,18.1,Match Report,b3b21a11,L,2018,True
105,2018-07-11,Wed,MLS,Regular Season,Away,W 4–3,Philadelphia,Chicago Fire,Y,GK,90,5,3,3,60.0,0,2.2,1,1,0,0,4,16,25.0,21,5,52.4,40.2,5,100.0,62.6,3,1,33.3,0,12.3,Match Report,b3b21a11,W,2018,True
106,2018-07-21,Sat,MLS,Regular Season,Home,L 1–3,Philadelphia,LA Galaxy,Y,GK,90,9,3,6,66.7,0,2.2,0,0,0,0,8,14,57.1,17,4,52.9,41.2,8,62.5,55.6,6,0,0.0,1,15.4,Match Report,b3b21a11,L,2018,True
107,2018-07-25,Wed,MLS,Regular Season,Away,W 3–1,Philadelphia,Houston Dynamo,Y,GK,90,5,1,4,80.0,0,1.3,0,0,0,0,5,15,33.3,23,5,34.8,39.5,10,70.0,57.2,10,0,0.0,0,8.7,Match Report,b3b21a11,W,2018,True
108,2018-08-04,Sat,MLS,Regular Season,Away,L 0–3,Philadelphia,Portland Timbers,Y,GK,90,2,3,1,50.0,0,2.3,2,2,0,0,9,17,52.9,14,4,35.7,32.6,13,92.3,70.5,6,1,16.7,0,6.8,Match Report,b3b21a11,L,2018,False
109,2018-08-11,Sat,MLS,Regular Season,Away,W 3–2,Philadelphia,New England,Y,GK,90,5,2,3,60.0,0,1.5,0,0,0,0,14,27,51.9,23,3,56.5,39.7,15,93.3,63.9,10,2,20.0,1,17.2,Match Report,b3b21a11,W,2018,False
110,2018-08-18,Sat,MLS,Regular Season,Home,W 2–0,Philadelphia,NYCFC,Y,GK,90,3,0,3,100.0,1,0.3,0,0,0,0,12,23,52.2,29,8,65.5,46.8,4,100.0,71.8,7,2,28.6,0,12.9,Match Report,b3b21a11,W,2018,False
111,2018-08-25,Sat,MLS,Regular Season,Home,W 1–0,Philadelphia,New England,Y,GK,90,4,0,4,100.0,1,1.0,0,0,0,0,7,10,70.0,21,5,28.6,35.7,5,80.0,54.4,10,1,10.0,0,17.0,Match Report,b3b21a11,W,2018,False
112,2018-08-29,Wed,MLS,Regular Season,Away,W 2–0,Philadelphia,D.C. United,Y,GK,90,4,0,4,100.0,1,0.3,0,0,0,0,5,18,27.8,28,10,50.0,41.3,6,66.7,54.0,9,2,22.2,0,10.2,Match Report,b3b21a11,W,2018,False
113,2018-09-01,Sat,MLS,Regular Season,Away,D 2–2,Philadelphia,Orlando City,Y,GK,90,3,2,1,33.3,0,0.4,0,0,0,0,3,9,33.3,15,6,20.0,32.7,8,75.0,56.3,6,1,16.7,1,17.2,Match Report,b3b21a11,D,2018,False
114,2018-09-15,Sat,MLS,Regular Season,Home,L 1–4,Philadelphia,Montreal Impact,Y,GK,90,5,4,1,20.0,0,2.9,0,0,0,0,4,7,57.1,19,7,15.8,23.7,6,66.7,49.2,3,0,0.0,1,11.2,Match Report,b3b21a11,L,2018,False
115,2018-09-19,Wed,MLS,Regular Season,Away,W 1–0,Philadelphia,Seattle,Y,GK,90,4,0,4,100.0,1,0.6,0,0,0,0,6,21,28.6,16,3,75.0,50.4,10,90.0,66.9,8,1,12.5,1,16.7,Match Report,b3b21a11,W,2018,False
116,2018-09-29,Sat,MLS,Regular Season,Away,D 0–0,Philadelphia,Columbus Crew,Y,GK,90,2,0,2,100.0,1,0.6,0,0,0,0,10,17,58.8,20,7,40.0,38.7,12,75.0,61.1,8,0,0.0,0,9.6,Match Report,b3b21a11,D,2018,False
117,2018-10-06,Sat,MLS,Regular Season,Home,W 5–1,Philadelphia,Minnesota Utd,Y,GK,90,4,1,3,75.0,0,1.1,0,0,0,0,10,14,71.4,22,4,54.5,40.5,5,40.0,41.0,3,1,33.3,0,8.4,Match Report,b3b21a11,W,2018,False
118,2018-10-21,Sun,MLS,Regular Season,Home,L 0–1,Philadelphia,NY Red Bulls,Y,GK,90,2,1,2,100.0,0,1.3,1,1,0,0,6,9,66.7,28,11,25.0,32.0,6,33.3,38.5,3,0,0.0,0,16.3,Match Report,b3b21a11,L,2018,False
119,2018-10-28,Sun,MLS,Regular Season,Away,L 1–3,Philadelphia,NYCFC,Y,GK,90,7,3,5,57.1,0,1.8,0,0,0,0,14,19,73.7,25,10,60.0,41.2,4,100.0,62.5,6,2,33.3,0,12.6,Match Report,b3b21a11,L,2018,False
120,2018-10-31,Wed,MLS,Knockout round,Away,L 1–3,Philadelphia,NYCFC,Y,GK,90,5,3,2,40.0,0,1.4,0,0,0,0,11,20,55.0,30,8,50.0,40.7,6,83.3,60.5,6,0,0.0,1,21.4,Match Report,b3b21a11,L,2018,False
121,2018-03-03,Sat,MLS,Regular Season,Home,L 0–2,Toronto FC,Columbus Crew,Y,GK,90,5,2,3,60.0,0,1.1,0,0,0,0,5,20,25.0,41,11,46.3,34.0,7,14.3,33.1,8,0,0.0,0,11.4,Match Report,aa28a396,L,2018,True
122,2018-03-17,Sat,MLS,Regular Season,Away,L 0–1,Toronto FC,Montreal Impact,Y,GK,90,3,1,2,66.7,0,0.4,0,0,0,0,3,6,50.0,22,9,18.2,28.5,4,50.0,43.3,2,1,50.0,0,10.6,Match Report,aa28a396,L,2018,True
123,2018-04-28,Sat,MLS,Regular Season,Home,D 2–2,Toronto FC,Chicago Fire,Y,GK,90,7,2,5,71.4,0,3.0,1,0,1,0,7,23,30.4,30,8,56.7,44.2,10,60.0,53.6,9,3,33.3,1,16.7,Match Report,aa28a396,D,2018,True
124,2018-05-04,Fri,MLS,Regular Season,Home,W 3–0,Toronto FC,Philadelphia,Y,GK,90,3,0,3,100.0,1,0.4,0,0,0,0,9,16,56.3,30,4,43.3,37.4,3,100.0,63.3,5,1,20.0,4,19.9,Match Report,aa28a396,W,2018,True
125,2018-05-09,Wed,MLS,Regular Season,Home,L 1–2,Toronto FC,Seattle,Y,GK,90,3,2,1,33.3,0,1.1,0,0,0,0,0,4,0.0,21,3,14.3,22.3,5,20.0,26.4,4,0,0.0,3,24.3,Match Report,aa28a396,L,2018,True
126,2018-05-12,Sat,MLS,Regular Season,Away,L 2–3,Toronto FC,New England,Y,GK,90,7,3,4,57.1,0,1.6,0,0,0,0,9,19,47.4,28,3,50.0,40.1,6,83.3,59.3,7,1,14.3,1,16.8,Match Report,aa28a396,L,2018,True
127,2018-05-18,Fri,MLS,Regular Season,Home,W 2–1,Toronto FC,Orlando City,Y,GK,90,5,1,4,80.0,0,0.9,0,0,0,0,5,11,45.5,25,3,36.0,34.0,9,22.2,34.8,7,0,0.0,0,17.0,Match Report,aa28a396,W,2018,True
128,2018-06-02,Sat,MLS,Regular Season,Away,D 3–3,Toronto FC,Columbus Crew,Y,GK,90,6,3,4,66.7,0,2.2,1,1,0,0,11,35,31.4,33,4,78.8,54.5,12,75.0,60.2,8,0,0.0,0,9.6,Match Report,aa28a396,D,2018,True
129,2018-06-08,Fri,MLS,Regular Season,Away,W 2–0,Toronto FC,Philadelphia,Y,GK,90,4,0,4,100.0,1,0.7,0,0,0,0,4,24,16.7,33,4,54.5,42.3,6,100.0,69.5,7,1,14.3,1,14.5,Match Report,aa28a396,W,2018,True
130,2018-06-13,Wed,MLS,Regular Season,Home,D 4–4,Toronto FC,D.C. United,Y,GK,90,9,4,5,55.6,0,3.1,0,0,0,0,7,10,70.0,38,7,21.1,28.8,7,28.6,31.6,5,0,0.0,3,21.7,Match Report,aa28a396,D,2018,True
131,2018-06-24,Sun,MLS,Regular Season,Away,L 1–2,Toronto FC,NYCFC,Y,GK,90,8,2,6,75.0,0,2.5,0,0,0,0,3,29,10.3,29,3,75.9,52.1,10,70.0,57.3,12,0,0.0,2,18.8,Match Report,aa28a396,L,2018,True
132,2018-07-01,Sun,MLS,Regular Season,Home,L 0–1,Toronto FC,NY Red Bulls,Y,GK,90,2,1,1,50.0,0,0.1,0,0,0,0,11,29,37.9,35,7,60.0,46.8,10,80.0,63.6,4,0,0.0,2,13.9,Match Report,aa28a396,L,2018,True
133,2018-07-07,Sat,MLS,Regular Season,Away,D 2–2,Toronto FC,Sporting KC,Y,GK,90,4,2,3,75.0,0,2.4,1,1,0,0,5,26,19.2,26,5,57.7,46.5,13,84.6,60.5,17,4,23.5,1,10.3,Match Report,aa28a396,D,2018,True
134,2018-07-14,Sat,MLS,Regular Season,Away,L 1–2,Toronto FC,Orlando City,Y,GK,90,7,2,5,71.4,0,1.4,0,0,0,0,4,11,36.4,20,6,30.0,31.6,8,62.5,54.9,10,0,0.0,0,18.0,Match Report,aa28a396,L,2018,True
135,2018-07-21,Sat,MLS,Regular Season,Away,W 2–1,Toronto FC,Chicago Fire,Y,GK,90,2,1,1,50.0,0,0.9,0,0,0,0,7,18,38.9,22,3,45.5,35.9,9,88.9,59.6,3,0,0.0,1,15.0,Match Report,aa28a396,W,2018,True
136,2018-07-28,Sat,MLS,Regular Season,Home,W 3–0,Toronto FC,Chicago Fire,Y,GK,90,3,0,3,100.0,1,0.1,0,0,0,0,3,11,27.3,22,4,36.4,35.9,5,60.0,57.2,4,0,0.0,0,10.0,Match Report,aa28a396,W,2018,True
137,2018-08-04,Sat,MLS,Regular Season,Away,D 2–2,Toronto FC,Atlanta Utd,Y,GK,90,6,2,5,83.3,0,3.1,1,1,0,0,5,15,33.3,18,8,33.3,36.7,15,60.0,51.9,12,2,16.7,1,16.9,Match Report,aa28a396,D,2018,False
138,2018-08-12,Sun,MLS,Regular Season,Home,L 2–3,Toronto FC,NYCFC,Y,GK,90,6,3,3,50.0,0,2.1,0,0,0,0,10,20,50.0,21,4,52.4,42.9,10,90.0,64.6,10,1,10.0,2,22.0,Match Report,aa28a396,L,2018,False
139,2018-08-18,Sat,MLS,Regular Season,Away,D 1–1,Toronto FC,San Jose,Y,GK,90,6,1,5,83.3,0,1.9,0,0,0,0,8,17,47.1,17,2,47.1,42.7,9,100.0,69.3,8,0,0.0,0,,Match Report,aa28a396,D,2018,False
140,2018-08-25,Sat,MLS,Regular Season,Home,W 3–1,Toronto FC,Montreal Impact,Y,GK,90,4,1,3,75.0,0,1.1,0,0,0,0,7,22,31.8,23,4,60.9,44.1,9,88.9,58.2,12,0,0.0,0,11.4,Match Report,aa28a396,W,2018,False
141,2018-09-15,Sat,MLS,Regular Season,Home,W 5–3,Toronto FC,LA Galaxy,Y,GK,90,6,3,3,50.0,0,1.9,0,0,0,0,4,9,44.4,13,7,30.8,26.2,6,83.3,58.0,12,1,8.3,0,15.0,Match Report,aa28a396,W,2018,False
142,2018-09-22,Sat,MLS,Regular Season,Away,L 0–2,Toronto FC,NY Red Bulls,Y,GK,90,8,2,6,75.0,0,2.3,0,0,0,0,6,17,35.3,29,10,44.8,37.8,4,100.0,66.8,5,0,0.0,2,17.5,Match Report,aa28a396,L,2018,False
143,2018-09-29,Sat,MLS,Regular Season,Home,W 4–1,Toronto FC,New England,Y,GK,90,2,1,1,50.0,0,0.8,0,0,0,0,6,21,28.6,25,9,40.0,37.3,11,100.0,66.5,11,2,18.2,2,14.8,Match Report,aa28a396,W,2018,False
144,2018-10-06,Sat,MLS,Regular Season,Home,L 1–2,Toronto FC,Vancouver,Y,GK,90,4,2,2,50.0,0,1.5,0,0,0,0,3,12,25.0,21,10,28.6,32.7,8,75.0,55.9,10,0,0.0,0,14.5,Match Report,aa28a396,L,2018,False
145,2018-10-17,Wed,MLS,Regular Season,Away,L 0–1,Toronto FC,D.C. United,Y,GK,90,4,1,3,75.0,0,0.7,0,0,0,0,5,12,41.7,14,3,42.9,39.3,7,85.7,56.0,3,0,0.0,1,15.3,Match Report,aa28a396,L,2018,False
146,2018-10-21,Sun,MLS,Regular Season,Away,L 0–2,Toronto FC,Montreal Impact,Y,GK,90,3,2,2,66.7,0,1.9,1,1,0,0,6,15,40.0,24,9,41.7,34.7,6,83.3,57.8,13,2,15.4,2,16.5,Match Report,aa28a396,L,2018,False
147,2018-10-28,Sun,MLS,Regular Season,Home,W 4–1,Toronto FC,Atlanta Utd,Y,GK,90,1,1,1,100.0,0,1.4,1,1,0,0,8,28,28.6,23,9,56.5,43.3,15,100.0,67.7,9,1,11.1,1,13.3,Match Report,aa28a396,W,2018,False
148,2018-03-04,Sun,MLS,Regular Season,Away,L 1–2,Montreal Impact,Vancouver,Y,GK,90,3,2,2,33.3,0,1.0,0,0,0,0,6,14,42.9,22,7,36.4,38.2,10,60.0,47.3,15,1,6.7,0,14.6,Match Report,69a57596,L,2018,True
149,2018-03-10,Sat,MLS,Regular Season,Away,L 2–3,Montreal Impact,Columbus Crew,Y,GK,90,4,3,3,75.0,0,2.8,2,2,0,0,8,9,88.9,23,11,34.8,34.2,7,14.3,36.0,6,0,0.0,1,12.9,Match Report,69a57596,L,2018,True
150,2018-03-17,Sat,MLS,Regular Season,Home,W 1–0,Montreal Impact,Toronto FC,Y,GK,90,5,0,5,100.0,1,1.3,0,0,0,0,7,19,36.8,22,9,59.1,45.4,7,85.7,61.9,8,0,0.0,2,14.8,Match Report,69a57596,W,2018,True
151,2018-03-31,Sat,MLS,Regular Season,Away,W 1–0,Montreal Impact,Seattle,Y,GK,90,4,0,4,100.0,1,0.6,0,0,0,0,10,17,58.8,26,6,53.8,41.6,8,37.5,41.8,14,1,7.1,1,17.4,Match Report,69a57596,W,2018,True
152,2018-04-06,Fri,MLS,Regular Season,Away,L 0–4,Montreal Impact,New England,Y,GK,90,8,4,4,50.0,0,2.9,1,0,1,0,6,28,21.4,26,7,57.7,43.2,14,92.9,58.8,12,2,16.7,1,14.0,Match Report,69a57596,L,2018,True
153,2018-04-14,Sat,MLS,Regular Season,Away,L 1–3,Montreal Impact,NY Red Bulls,Y,GK,90,10,3,7,70.0,0,4.1,0,0,0,0,7,24,29.2,39,8,43.6,37.4,8,87.5,59.5,13,1,7.7,2,15.2,Match Report,69a57596,L,2018,True
154,2018-04-21,Sat,MLS,Regular Season,Home,L 3–5,Montreal Impact,Los Angeles FC,Y,GK,90,16,5,13,75.0,0,4.8,2,1,1,0,5,20,25.0,22,6,54.5,42.7,9,88.9,60.2,11,1,9.1,0,13.7,Match Report,69a57596,L,2018,True
155,2018-04-28,Sat,MLS,Regular Season,Away,L 1–4,Montreal Impact,Atlanta Utd,Y,GK,90,6,4,3,50.0,0,2.9,1,1,0,0,6,24,25.0,18,6,66.7,49.2,13,92.3,63.9,22,4,18.2,0,17.8,Match Report,69a57596,L,2018,True
156,2018-05-05,Sat,MLS,Regular Season,Home,W 4–2,Montreal Impact,New England,Y,GK,90,11,2,9,81.8,0,2.4,0,0,0,0,9,22,40.9,33,7,57.6,43.0,4,75.0,57.0,9,0,0.0,0,12.8,Match Report,69a57596,W,2018,True
157,2018-05-09,Wed,MLS,Regular Season,Away,L 0–1,Montreal Impact,Chicago Fire,Y,GK,90,5,1,4,80.0,0,0.5,0,0,0,0,6,12,50.0,27,10,40.7,38.3,1,100.0,45.0,9,0,0.0,1,12.7,Match Report,69a57596,L,2018,True
158,2018-05-12,Sat,MLS,Regular Season,Home,L 0–2,Montreal Impact,Philadelphia,Y,GK,90,6,2,4,66.7,0,1.9,0,0,0,0,4,7,57.1,17,8,23.5,30.4,9,33.3,39.4,1,0,0.0,0,13.3,Match Report,69a57596,L,2018,True
159,2018-05-21,Mon,MLS,Regular Season,Home,L 0–1,Montreal Impact,LA Galaxy,Y,GK,90,4,1,3,75.0,0,0.8,0,0,0,0,2,4,50.0,20,6,20.0,26.7,0,,,3,0,0.0,1,15.6,Match Report,69a57596,L,2018,True
160,2018-05-26,Sat,MLS,Regular Season,Away,L 0–2,Montreal Impact,Minnesota Utd,Y,GK,90,3,2,1,33.3,0,1.2,0,0,0,0,6,17,35.3,24,5,41.7,37.0,7,100.0,62.1,6,0,0.0,1,16.7,Match Report,69a57596,L,2018,True
161,2018-06-02,Sat,MLS,Regular Season,Home,W 1–0,Montreal Impact,Houston Dynamo,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,4,14,28.6,20,5,55.0,45.2,6,50.0,45.8,9,3,33.3,1,17.0,Match Report,69a57596,W,2018,True
162,2018-06-09,Sat,MLS,Regular Season,Away,L 0–2,Montreal Impact,FC Dallas,Y,GK,90,7,2,7,85.7,0,2.3,1,1,0,0,7,19,36.8,26,6,46.2,37.4,10,70.0,51.8,1,0,0.0,2,22.6,Match Report,69a57596,L,2018,True
163,2018-06-13,Wed,MLS,Regular Season,Home,W 3–0,Montreal Impact,Orlando City,Y,GK,90,3,0,3,100.0,1,0.6,0,0,0,0,10,27,37.0,22,2,72.7,50.2,11,100.0,62.8,13,0,0.0,0,12.0,Match Report,69a57596,W,2018,True
164,2018-06-23,Sat,MLS,Regular Season,Away,W 2–0,Montreal Impact,Orlando City,Y,GK,90,1,0,1,100.0,1,0.3,0,0,0,0,10,27,37.0,26,1,61.5,41.9,14,78.6,56.0,12,1,8.3,0,16.2,Match Report,69a57596,W,2018,True
165,2018-06-30,Sat,MLS,Regular Season,Home,W 2–0,Montreal Impact,Sporting KC,Y,GK,90,3,0,3,100.0,1,0.5,0,0,0,0,9,19,47.4,21,4,57.1,40.8,9,77.8,56.4,11,1,9.1,0,11.0,Match Report,69a57596,W,2018,True
166,2018-07-07,Sat,MLS,Regular Season,Home,W 2–1,Montreal Impact,Colorado Rapids,Y,GK,90,1,1,0,0.0,0,0.9,0,0,0,0,3,9,33.3,24,6,37.5,37.9,0,,,5,0,0.0,0,11.0,Match Report,69a57596,W,2018,True
167,2018-07-11,Wed,MLS,Regular Season,Away,L 0–3,Montreal Impact,NYCFC,Y,GK,90,7,3,4,57.1,0,1.3,0,0,0,0,7,30,23.3,33,7,69.7,49.5,12,58.3,49.6,6,0,0.0,0,15.4,Match Report,69a57596,L,2018,True
168,2018-07-14,Sat,MLS,Regular Season,Home,W 2–0,Montreal Impact,San Jose,Y,GK,90,2,0,2,100.0,1,0.8,0,0,0,0,9,16,56.3,26,4,30.8,32.7,9,88.9,63.2,5,1,20.0,0,8.0,Match Report,69a57596,W,2018,True
169,2018-07-21,Sat,MLS,Regular Season,Away,D 2–2,Montreal Impact,Portland Timbers,Y,GK,90,8,2,6,75.0,0,2.3,0,0,0,0,10,23,43.5,25,6,60.0,47.0,10,80.0,61.0,13,2,15.4,0,10.7,Match Report,69a57596,D,2018,True
170,2018-07-28,Sat,MLS,Regular Season,Home,L 1–2,Montreal Impact,Atlanta Utd,Y,GK,90,7,2,5,71.4,0,2.2,0,0,0,0,6,8,75.0,18,6,33.3,32.7,6,33.3,31.7,7,0,0.0,1,20.5,Match Report,69a57596,L,2018,True
171,2018-08-04,Sat,MLS,Regular Season,Home,D 1–1,Montreal Impact,D.C. United,Y,GK,90,4,1,3,75.0,0,1.2,0,0,0,0,5,16,31.3,22,4,50.0,39.1,10,50.0,46.2,9,2,22.2,1,15.8,Match Report,69a57596,D,2018,False
172,2018-08-11,Sat,MLS,Regular Season,Away,D 1–1,Montreal Impact,Real Salt Lake,Y,GK,90,5,1,5,100.0,0,1.2,1,1,0,0,7,16,43.8,25,4,44.0,38.9,5,100.0,69.6,9,1,11.1,1,15.6,Match Report,69a57596,D,2018,False
173,2018-08-18,Sat,MLS,Regular Season,Home,W 2–1,Montreal Impact,Chicago Fire,Y,GK,90,2,1,1,50.0,0,0.5,0,0,0,0,11,19,57.9,25,4,64.0,44.9,8,37.5,38.0,4,0,0.0,0,14.6,Match Report,69a57596,W,2018,False
174,2018-08-25,Sat,MLS,Regular Season,Away,L 1–3,Montreal Impact,Toronto FC,Y,GK,90,5,3,2,40.0,0,1.9,0,0,0,0,10,14,71.4,21,5,57.1,42.8,8,25.0,33.3,4,0,0.0,2,23.9,Match Report,69a57596,L,2018,False
175,2018-09-01,Sat,MLS,Regular Season,Home,W 3–0,Montreal Impact,NY Red Bulls,Y,GK,90,3,0,3,100.0,1,0.2,0,0,0,0,15,19,78.9,21,8,52.4,40.5,12,66.7,51.8,5,1,20.0,0,13.4,Match Report,69a57596,W,2018,False
176,2018-09-15,Sat,MLS,Regular Season,Away,W 4–1,Montreal Impact,Philadelphia,Y,GK,90,3,1,2,66.7,0,0.4,0,0,0,0,7,19,36.8,26,4,46.2,38.6,12,58.3,45.0,14,0,0.0,2,17.3,Match Report,69a57596,W,2018,False
177,2018-09-22,Sat,MLS,Regular Season,Home,D 1–1,Montreal Impact,NYCFC,Y,GK,90,4,1,4,75.0,0,0.1,0,0,0,0,8,14,57.1,27,12,40.7,36.0,6,50.0,38.2,9,1,11.1,1,15.9,Match Report,69a57596,D,2018,False
178,2018-09-29,Sat,MLS,Regular Season,Away,L 0–5,Montreal Impact,D.C. United,Y,GK,90,6,5,1,16.7,0,1.9,0,0,0,0,6,11,54.5,20,5,40.0,36.9,4,75.0,63.0,6,0,0.0,3,19.3,Match Report,69a57596,L,2018,False
179,2018-10-06,Sat,MLS,Regular Season,Home,W 3–0,Montreal Impact,Columbus Crew,Y,GK,90,8,0,8,100.0,1,2.0,0,0,0,0,6,18,33.3,39,14,41.0,36.7,4,50.0,46.5,16,4,25.0,0,11.9,Match Report,69a57596,W,2018,False
180,2018-10-21,Sun,MLS,Regular Season,Home,W 2–0,Montreal Impact,Toronto FC,Y,GK,90,5,0,5,100.0,1,1.5,0,0,0,0,10,14,71.4,28,6,39.3,37.5,6,50.0,41.3,1,0,0.0,1,19.0,Match Report,69a57596,W,2018,False
181,2018-10-28,Sun,MLS,Regular Season,Away,L 0–1,Montreal Impact,New England,Y,GK,90,3,1,2,66.7,0,0.4,0,0,0,0,9,21,42.9,24,8,37.5,39.9,12,100.0,57.8,7,0,0.0,0,13.4,Match Report,69a57596,L,2018,False
182,2018-05-09,Wed,MLS,Regular Season,Home,L 0–2,Atlanta Utd,Sporting KC,N,GK,55,3,2,1,33.3,0,0.9,0,0,0,0,2,20,10.0,12,2,75.0,48.3,12,91.7,61.6,1,0,0.0,2,22.5,Match Report,f7927c06,L,2018,True
183,2018-04-14,Sat,MLS,Regular Season,Home,W 1–0,D.C. United,Columbus Crew,Y,GK,90,5,0,5,100.0,1,1.2,0,0,0,0,10,29,34.5,27,3,51.9,44.2,16,93.8,62.6,29,1,3.4,0,12.7,Match Report,ed6320b7,W,2018,True
184,2018-04-28,Sat,MLS,Regular Season,Away,L 2–3,D.C. United,Philadelphia,Y,GK,90,9,3,6,66.7,0,1.6,0,0,0,0,7,16,43.8,43,2,23.3,30.2,10,60.0,45.0,11,0,0.0,1,17.0,Match Report,ed6320b7,L,2018,True
185,2018-05-12,Sat,MLS,Regular Season,Away,L 2–3,D.C. United,Real Salt Lake,Y,GK,90,8,3,5,62.5,0,1.6,0,0,0,0,8,16,50.0,41,6,24.4,28.8,6,100.0,59.7,8,0,0.0,1,20.8,Match Report,ed6320b7,L,2018,True
186,2018-09-01,Sat,MLS,Regular Season,Away,D 1–1,Portland Timbers,New England,N,GK,35,3,1,2,66.7,0,0.9,0,0,0,0,3,10,30.0,9,4,66.7,45.8,4,100.0,61.8,9,3,33.3,1,11.2,Match Report,ed6320b7,D,2018,False
187,2018-09-08,Sat,MLS,Regular Season,Home,W 2–0,Portland Timbers,Colorado Rapids,Y,GK,90,3,0,3,100.0,1,0.6,0,0,0,0,10,17,58.8,28,6,39.3,41.3,6,100.0,68.2,6,0,0.0,1,20.7,Match Report,ed6320b7,W,2018,False
188,2018-09-15,Sat,MLS,Regular Season,Away,L 1–4,Portland Timbers,Houston Dynamo,Y,GK,90,5,4,1,20.0,0,2.5,0,0,0,0,11,19,57.9,19,4,42.1,32.4,11,100.0,61.1,13,0,0.0,1,14.7,Match Report,ed6320b7,L,2018,False
189,2018-09-19,Wed,MLS,Regular Season,Home,W 3–2,Portland Timbers,Columbus Crew,Y,GK,90,9,2,7,77.8,0,3.1,0,0,0,0,3,11,27.3,23,5,39.1,36.6,6,33.3,35.2,11,1,9.1,0,12.0,Match Report,ed6320b7,W,2018,False
190,2018-09-22,Sat,MLS,Regular Season,Away,L 2–3,Portland Timbers,Minnesota Utd,Y,GK,90,11,3,8,72.7,0,4.0,0,0,0,0,7,12,58.3,24,9,29.2,32.2,9,55.6,42.3,7,2,28.6,2,15.1,Match Report,ed6320b7,L,2018,False
191,2018-09-29,Sat,MLS,Regular Season,Home,D 0–0,Portland Timbers,FC Dallas,N,GK,3,0,0,0,,1,0.0,0,0,0,0,0,1,0.0,0,0,,,1,100.0,62.0,2,0,0.0,0,,Match Report,ed6320b7,D,2018,False
192,2018-10-06,Sat,MLS,Regular Season,Away,W 4–1,Portland Timbers,Real Salt Lake,Y,GK,90,5,1,4,80.0,0,1.5,0,0,0,0,9,20,45.0,21,1,52.4,40.5,10,90.0,59.1,6,0,0.0,0,16.8,Match Report,ed6320b7,W,2018,False
193,2018-10-21,Sun,MLS,Regular Season,Home,W 3–0,Portland Timbers,Real Salt Lake,Y,GK,90,5,0,5,100.0,1,1.2,0,0,0,0,8,19,42.1,24,2,62.5,48.9,5,80.0,56.4,8,0,0.0,1,13.6,Match Report,ed6320b7,W,2018,False
